filepath|weather|severity
/data/MWSC/data/all/Rainy/GP010400_frame_000447_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_001981_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_0736.png|['Foggy']|['Light']
/data/MWSC/data/all/Rainy/012_L_4043.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_001767_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007291_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000469_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_0709.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_001306_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004555_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1505.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_008259_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004690_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_18-40-13_00150.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/024_L_3570.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TRAIN_004607_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000846_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-10_12-48-42_00100.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/002_L_3164.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004691_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010400_frame_000859_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000419_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0402_frame_000424_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-04_10-17-07_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-09_11-53-04_00100.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0400_frame_000575_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002983_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_005000_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_VAL_004478_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP010607_frame_000788_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1201.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TEST_001987_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_2491.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_15-51-59_00180.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GOPR0572_frame_000414_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_002538_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_14-50-14_03000.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_002062_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/GP040176_frame_000714_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/016_L_3812.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/013_L_0143.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007164_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0477_frame_001002_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-02-06_15-47-42_00100.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0581.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001153_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0607_frame_000920_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/024_L_1434.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_3886.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-04_10-13-12_00100.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002235_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_003642_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/021_L_3253.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/2018-02-07_11-54-15_00570.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/007_L_2358.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-12-16_14-17-31_05400.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-09_12-33-11_00200.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004271_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/024_L_4200.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_000032_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0479_frame_000326_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/016_L_0781.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/016_L_3921.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001815_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002758_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_7888.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_0962.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP020573_frame_000032_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/GP040176_frame_000912_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_002097_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_4314.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/019_L_1337.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_VAL_003615_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_16-00-52_02400.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/007_L_3121.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1175.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_VAL_003998_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/016_L_0322.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-12-11_11-10-06_01800.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/014_L_5754.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_004233_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1257.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_003854_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_000118_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_2411.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0922.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/2019-01-09_09-18-07_00000.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_0352.png|['Foggy', 'Rainy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/2019-01-09_14-05-22_01200.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/006_L_2029.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0488.png|['Rainy']|['Heavy']
/data/MWSC/data/all/Snowy/024_L_3677.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_000914_SZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP010496_frame_000858_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/021_L_6964.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/013_L_6637.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/019_L_1396.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/2018-02-07_16-07-28_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/GP010607_frame_000936_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000263_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003897_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_0574.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/GP010606_frame_000364_rgb_anon.png|['Rainy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_002356_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_006916_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-12-18_11-12-00_02800.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/2019-05-02_15-57-32_00750.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/006_L_2250.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-12-21_09-08-03_00800.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-12-13_10-47-18_03500.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_004836_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_1634.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010477_frame_000322_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001567_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/017_L_0831.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_003717_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_7845.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002827_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_15-50-43_01500.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_008332_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GOPR0122_frame_000192_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-05_12-45-40_01120.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0625.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/GP010122_frame_000116_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/024_L_1653.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_2882.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-09_10-52-08_00200.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/002_L_9001.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_004156_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_1340.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0079.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_005476_SZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/027_L_1361.png|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0476_frame_000523_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/027_L_0056.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003733_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_006116_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007489_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/012_L_1869.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Clear/006_L_1572.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0197.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/GP010402_frame_000383_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_15-19-12_00560.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/015_L_0531.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003015_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-12-13_10-47-18_04900.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0084.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP020478_frame_000099_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_11-23-36_02700.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/014_L_5035.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/012_L_1187.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_VAL_001066_SH_012.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/013_L_4013.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/013_L_3441.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_15-29-26_03050.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/018_L_0941.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/002_L_0409.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_08640.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/GP020573_frame_000149_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_009978_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-05_14-04-22_00200.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_002742_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-12-10_11-25-26_00020.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Foggy/GP010476_frame_000147_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_1201.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/014_L_2974.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_VAL_004597_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003473_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010476_frame_000297_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_0957.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/012_L_1370.png|['Foggy', 'Rainy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_4405.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/019_L_1766.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/007_L_0316.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-12-16_14-27-06_00100.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-12-22_14-39-44_00600.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_3021.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/002_L_6306.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-04_12-22-58_00300.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/012_L_5439.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_1508.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_16-44-54_00030.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000124_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_3846.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_16-18-47_01700.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-12-11_12-53-37_04000.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_4565.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/GOPR0122_frame_000085_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_002586_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/013_L_0523.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_002786_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_18-40-13_00840.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/2018-12-16_14-17-31_04100.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/006_L_2053.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000331_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_3057.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-04_10-02-56_00200.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GOPR0477_frame_000229_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-09_11-30-19_00900.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0097.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_004522_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_1128.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_003288_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_VAL_004338_SH_012.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_1944.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_003620_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_1311.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0870.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_1586.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/2018-02-12_13-45-29_00300.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/018_L_1203.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/2018-02-06_13-49-14_00100.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_002175_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-02-12_14-55-44_00100.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/014_L_4806.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/007_L_0331.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_000201_SZ_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007601_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_18-23-45_02010.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010607_frame_000267_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_007517_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_2632.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001269_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_2010.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002984_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/025_L_1714.png|['Foggy', 'Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_007593_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_004257_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0475_frame_000320_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_14-50-14_02500.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/2019-01-09_13-37-12_02500.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_000023_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_2161.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0475_frame_000235_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/GP020402_frame_000485_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1454.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/014_L_7348.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_16-39-52_00930.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_008644_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_0134.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-02-12_14-55-44_00900.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Foggy/GOPR0475_frame_000624_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_002854_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP040176_frame_000169_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-05_12-34-52_00400.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_3568.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_000281_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/017_L_4619.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_009332_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_1832.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_1071.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/GP010477_frame_000183_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_2747.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/014_L_4269.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP010478_frame_000377_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_1950.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_3651.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/025_L_1028.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_VAL_002493_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_005761_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GOPR0400_frame_000674_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Foggy/2018-10-08_08-10-40_00770.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/024_L_0628.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-02-12_15-44-55_00280.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/012_L_0864.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_002185_SH_012.jpg|['Foggy']|['Light']
/data/MWSC/data/all/Clear/GP010176_frame_000513_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP020400_frame_000193_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_0900.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/2018-02-05_12-07-39_00700.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_VAL_002723_SH_012.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/021_L_5681.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000755_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0932.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_005889_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/GP030176_frame_000895_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003293_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GOPR0475_frame_000501_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP020400_frame_000069_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_5528.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/GP010402_frame_000058_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/013_L_6290.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GOPR0475_frame_000823_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/013_L_4085.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/2018-02-12_13-14-57_00500.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_1015.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_000584_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0573_frame_000366_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0465.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/GOPR0476_frame_000775_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_004706_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_1045.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/018_L_1390.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/GOPR0400_frame_001009_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP010573_frame_000850_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_1036.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000949_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000998_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/017_L_3709.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-12-09_12-11-05_01600.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/018_L_0323.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-09_10-49-10_00200.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/018_L_0830.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/016_L_2674.png|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0477_frame_000614_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/2019-01-09_10-38-55_00700.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/024_L_3311.png|['Foggy', 'Snowy']|['Heavy']
/data/MWSC/data/all/Clear/2018-02-10_14-32-33_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0477_frame_001018_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/2019-05-02_17-47-55_00480.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_16-12-46_00600.png|['Clear']|['Light']
